hsa-mir-106b,31703
hsa-mir-125a,31703
hsa-mir-130a,31703
hsa-mir-141,31703
hsa-mir-155,31703
hsa-mir-183,31703
hsa-mir-193a,31703
hsa-mir-200a,31703
hsa-mir-200b,31703
hsa-mir-200c,31703
hsa-mir-203a,31703
hsa-mir-20b,31703
hsa-mir-210,31703
hsa-mir-22,31703
hsa-mir-221,31703
hsa-mir-222,31703
hsa-mir-23a,31703
hsa-mir-25,31703
hsa-mir-301a,31703
hsa-mir-31,31703
hsa-mir-339,31703
hsa-mir-34a,31703
hsa-mir-421,31703
hsa-mir-455,31703
hsa-mir-590,31703
hsa-mir-93,31703
hsa-let-7i,2767
hsa-mir-126,2767
hsa-mir-152,2767
hsa-mir-198,2767
hsa-mir-214,2767
hsa-mir-216a,2767
hsa-mir-22,2767
hsa-mir-223,2767
hsa-mir-370,2767
hsa-mir-520e,2767
hsa-mir-21,2767
hsa-mir-21,784
hsa-let-7e,31703
hsa-mir-106a,31703
hsa-mir-126,31703
hsa-mir-132,31703
hsa-mir-142,31703
hsa-mir-185,60750
hsa-mir-21,60750
hsa-mir-23b,36314
hsa-mir-330,36314
hsa-mir-331,36314
hsa-mir-339,148124
hsa-mir-340,148124
hsa-mir-34b,148124
hsa-mir-371a,148124
hsa-mir-381,148124
hsa-mir-431,148124
hsa-mir-502,60700
hsa-mir-520f,2767
hsa-mir-520f,2767
hsa-mir-99b,2767
hsa-mir-328,4212
hsa-mir-205,123631
hsa-mir-205,25183872
hsa-mir-221,10635
hsa-mir-222,10635
hsa-let-7e,31703
hsa-let-7e,2520
hsa-let-7e,31703
hsa-let-7e,2520
hsa-let-7f-1,31703
hsa-let-7f-1,2520
hsa-let-7g,31703
hsa-let-7g,2520
hsa-let-7i,31703
hsa-let-7i,2520
hsa-mir-1-1,31703
hsa-mir-1-1,2520
hsa-mir-100,31703
hsa-mir-100,2520
hsa-mir-10a,31703
hsa-mir-10a,2520
hsa-mir-10b,31703
hsa-mir-10b,2520
hsa-mir-130b,31703
hsa-mir-130b,2520
hsa-mir-132,31703
hsa-mir-132,2520
hsa-mir-135b,31703
hsa-mir-135b,2520
hsa-mir-140,31703
hsa-mir-140,2520
hsa-mir-141,31703
hsa-mir-141,2520
hsa-mir-141,31703
hsa-mir-141,2520
hsa-mir-142,31703
hsa-mir-142,2520
hsa-mir-143,31703
hsa-mir-143,2520
hsa-mir-145,31703
hsa-mir-145,2520
hsa-mir-146a,31703
hsa-mir-146a,2520
hsa-mir-146b,31703
hsa-mir-146b,2520
hsa-mir-148a,31703
hsa-mir-148a,2520
hsa-mir-151a,31703
hsa-mir-151a,2520
hsa-mir-154,31703
hsa-mir-154,2520
hsa-mir-155,31703
hsa-mir-155,2520
hsa-mir-15a,31703
hsa-mir-15a,2520
hsa-mir-15b,31703
hsa-mir-15b,2520
hsa-mir-16-1,31703
hsa-mir-16-1,2520
hsa-mir-181c,31703
hsa-mir-181c,2520
hsa-mir-181d,31703
hsa-mir-181d,2520
hsa-mir-182,31703
hsa-mir-182,2520
hsa-mir-186,31703
hsa-mir-186,2520
hsa-mir-18a,31703
hsa-mir-18a,2520
hsa-mir-190a,31703
hsa-mir-190a,2520
hsa-mir-192,31703
hsa-mir-192,2520
hsa-mir-193a,31703
hsa-mir-193a,2520
hsa-mir-196b,31703
hsa-mir-196b,2520
hsa-mir-199b,31703
hsa-mir-199b,2520
hsa-mir-19a,31703
hsa-mir-19a,2520
hsa-mir-200a,31703
hsa-mir-200a,2520
hsa-mir-200c,31703
hsa-mir-200c,2520
hsa-mir-205,31703
hsa-mir-205,2520
hsa-mir-206,31703
hsa-mir-206,2520
hsa-mir-21,31703
hsa-mir-21,2520
hsa-mir-214,31703
hsa-mir-214,2520
hsa-mir-216a,31703
hsa-mir-216a,2520
hsa-mir-216b,31703
hsa-mir-216b,2520
hsa-mir-221,31703
hsa-mir-221,2520
hsa-mir-25,31703
hsa-mir-25,2520
hsa-mir-28,31703
hsa-mir-28,2520
hsa-mir-299,31703
hsa-mir-299,2520
hsa-mir-29a,31703
hsa-mir-29a,2520
hsa-mir-29c,31703
hsa-mir-29c,2520
hsa-mir-301b,31703
hsa-mir-301b,2520
hsa-mir-302a,31703
hsa-mir-302a,2520
hsa-mir-302c,31703
hsa-mir-302c,2520
hsa-mir-302c,31703
hsa-mir-302c,2520
hsa-mir-30a,31703
hsa-mir-30a,2520
hsa-mir-30b,31703
hsa-mir-30b,2520
hsa-mir-30d,31703
hsa-mir-30d,2520
hsa-mir-30e,31703
hsa-mir-30e,2520
hsa-mir-30e,31703
hsa-mir-30e,2520
hsa-mir-31,31703
hsa-mir-31,2520
hsa-mir-31,31703
hsa-mir-31,2520
hsa-mir-32,31703
hsa-mir-32,2520
hsa-mir-320a,31703
hsa-mir-320a,2520
hsa-mir-330,31703
hsa-mir-330,2520
hsa-mir-331,31703
hsa-mir-331,2520
hsa-mir-339,31703
hsa-mir-339,2520
hsa-mir-33a,31703
hsa-mir-33a,2520
hsa-mir-33a,31703
hsa-mir-33a,2520
hsa-mir-33b,31703
hsa-mir-33b,2520
hsa-mir-345,31703
hsa-mir-345,2520
hsa-mir-34a,31703
hsa-mir-34a,2520
hsa-mir-34b,31703
hsa-mir-34b,2520
hsa-mir-361,31703
hsa-mir-361,2520
hsa-mir-367,31703
hsa-mir-367,2520
hsa-mir-369,31703
hsa-mir-369,2520
hsa-mir-370,31703
hsa-mir-370,2520
hsa-mir-373,31703
hsa-mir-373,2520
hsa-mir-373,31703
hsa-mir-373,2520
hsa-mir-374a,31703
hsa-mir-374a,2520
hsa-mir-376c,31703
hsa-mir-376c,2520
hsa-mir-410,31703
hsa-mir-410,2520
hsa-mir-412,31703
hsa-mir-412,2520
hsa-mir-425,31703
hsa-mir-425,2520
hsa-mir-429,31703
hsa-mir-429,2520
hsa-mir-431,31703
hsa-mir-431,2520
hsa-mir-448,31703
hsa-mir-448,2520
hsa-mir-451a,31703
hsa-mir-451a,2520
hsa-mir-454,31703
hsa-mir-454,2520
hsa-mir-455,31703
hsa-mir-455,2520
hsa-mir-485,31703
hsa-mir-485,2520
hsa-mir-491,31703
hsa-mir-491,2520
hsa-mir-496,31703
hsa-mir-496,2520
hsa-mir-497,31703
hsa-mir-497,2520
hsa-mir-499a,31703
hsa-mir-499a,2520
hsa-mir-502,31703
hsa-mir-502,2520
hsa-mir-505,31703
hsa-mir-505,2520
hsa-mir-517c,31703
hsa-mir-517c,2520
hsa-mir-519b,31703
hsa-mir-519b,2520
hsa-mir-520a,31703
hsa-mir-520a,2520
hsa-mir-520d,31703
hsa-mir-520d,2520
hsa-mir-526b,31703
hsa-mir-526b,2520
hsa-mir-532,31703
hsa-mir-532,2520
hsa-mir-539,31703
hsa-mir-539,2520
hsa-mir-541,31703
hsa-mir-541,2520
hsa-mir-542,31703
hsa-mir-542,2520
hsa-mir-545,31703
hsa-mir-545,2520
hsa-mir-555,31703
hsa-mir-555,2520
hsa-mir-563,31703
hsa-mir-563,2520
hsa-mir-568,31703
hsa-mir-568,2520
hsa-mir-569,31703
hsa-mir-569,2520
hsa-mir-571,31703
hsa-mir-571,2520
hsa-mir-576,31703
hsa-mir-576,2520
hsa-mir-578,31703
hsa-mir-578,2520
hsa-mir-582,31703
hsa-mir-582,2520
hsa-mir-586,31703
hsa-mir-586,2520
hsa-mir-587,31703
hsa-mir-587,2520
hsa-mir-588,31703
hsa-mir-588,2520
hsa-mir-589,31703
hsa-mir-589,2520
hsa-mir-590,31703
hsa-mir-590,2520
hsa-mir-591,31703
hsa-mir-591,2520
hsa-mir-592,31703
hsa-mir-592,2520
hsa-mir-593,31703
hsa-mir-593,2520
hsa-mir-601,31703
hsa-mir-601,2520
hsa-mir-605,31703
hsa-mir-605,2520
hsa-mir-606,31703
hsa-mir-606,2520
hsa-mir-613,31703
hsa-mir-613,2520
hsa-mir-629,31703
hsa-mir-629,2520
hsa-mir-633,31703
hsa-mir-633,2520
hsa-mir-639,31703
hsa-mir-639,2520
hsa-mir-643,31703
hsa-mir-643,2520
hsa-mir-649,31703
hsa-mir-649,2520
hsa-mir-651,31703
hsa-mir-651,2520
hsa-mir-652,31703
hsa-mir-652,2520
hsa-mir-655,31703
hsa-mir-655,2520
hsa-mir-660,31703
hsa-mir-660,2520
hsa-mir-662,31703
hsa-mir-662,2520
hsa-mir-7-1,31703
hsa-mir-7-1,2520
hsa-mir-758,31703
hsa-mir-758,2520
hsa-mir-760,31703
hsa-mir-760,2520
hsa-mir-765,31703
hsa-mir-765,2520
hsa-mir-767,31703
hsa-mir-767,2520
hsa-mir-769,31703
hsa-mir-769,2520
hsa-mir-876,31703
hsa-mir-876,2520
hsa-mir-888,31703
hsa-mir-888,2520
hsa-mir-93,31703
hsa-mir-93,2520
hsa-mir-96,31703
hsa-mir-96,2520
hsa-mir-99a,31703
hsa-mir-99a,2520
hsa-mir-21,60750
hsa-mir-200c,448013
hsa-mir-200c,36314
hsa-mir-200c,241903
hsa-mir-155,31703
hsa-mir-21,452548
hsa-mir-27b,2907
hsa-mir-122,31703
hsa-mir-21,31703
hsa-mir-21,36314
hsa-let-7a-1,60750
hsa-let-7b,60750
hsa-let-7c,60750
hsa-let-7d,60750
hsa-let-7f-1,60750
hsa-mir-200b,60750
hsa-mir-200c,60750
hsa-mir-16-1,5280961
hsa-mir-16-1,216345
hsa-mir-122,216239
hsa-mir-140,3385
hsa-mir-140,126941
hsa-mir-200b,31703
hsa-mir-200c,31703
hsa-mir-143,3385
hsa-mir-17,36462
hsa-mir-187,36462
hsa-mir-197,36462
hsa-mir-23b,36462
hsa-mir-26b,36462
hsa-mir-29a,36462
hsa-mir-29c,36462
hsa-mir-30d,36462
hsa-mir-320a,36462
hsa-mir-326,31703
hsa-mir-326,36462
hsa-mir-429,36462
hsa-mir-7-1,36462
hsa-mir-9-1,36462
hsa-mir-200b,148124
hsa-mir-27a,3385
hsa-mir-27a,2767
hsa-mir-27a,31703
hsa-mir-27a,241903
hsa-mir-21,36314
hsa-mir-10a,2767
hsa-mir-10b,2767
hsa-mir-126,2767
hsa-mir-127,2767
hsa-mir-132,2767
hsa-mir-141,2767
hsa-mir-146a,2767
hsa-mir-200b,2767
hsa-mir-200c,2767
hsa-mir-205,2767
hsa-mir-206,2767
hsa-mir-214,2767
hsa-mir-221,2767
hsa-mir-222,2767
hsa-mir-29a,2767
hsa-mir-342,2767
hsa-mir-345,2767
hsa-mir-429,2767
hsa-mir-489,2767
hsa-mir-7-1,2767
hsa-mir-100,216239
hsa-mir-106b,216239
hsa-mir-126,216239
hsa-mir-130a,216239
hsa-mir-130b,216239
hsa-mir-136,216239
hsa-mir-146a,216239
hsa-mir-146b,216239
hsa-mir-148b,216239
hsa-mir-192,216239
hsa-mir-193b,216239
hsa-mir-206,216239
hsa-mir-224,216239
hsa-mir-345,216239
hsa-mir-425,216239
hsa-mir-483,216239
hsa-mir-548c,216239
hsa-mir-551b,216239
hsa-mir-570,216239
hsa-mir-585,216239
hsa-mir-627,216239
hsa-mir-657,216239
hsa-mir-660,216239
hsa-mir-663a,216239
hsa-mir-668,216239
hsa-mir-99b,216239
hsa-mir-21,36314
hsa-mir-21,57347814
hsa-mir-21,57347814
hsa-let-7c,2767
hsa-let-7d,2767
hsa-let-7e,2767
hsa-let-7g,2767
hsa-mir-181d,2767
hsa-mir-188,2767
hsa-mir-20b,2767
hsa-mir-21,2767
hsa-mir-214,2767
hsa-mir-23a,2767
hsa-mir-30d,2767
hsa-mir-342,2767
hsa-mir-373,2767
hsa-mir-432,2767
hsa-mir-498,2767
hsa-mir-518c,2767
hsa-mir-584,2767
hsa-mir-608,2767
hsa-mir-628,2767
hsa-mir-125a,31703
hsa-mir-127,31703
hsa-mir-134,31703
hsa-mir-143,31703
hsa-mir-145,31703
hsa-mir-195,31703
hsa-mir-216a,31703
hsa-mir-217,31703
hsa-mir-299,31703
hsa-mir-324,31703
hsa-mir-376c,31703
hsa-mir-379,31703
hsa-mir-382,31703
hsa-mir-409,31703
hsa-mir-432,31703
hsa-mir-485,31703
hsa-mir-487b,31703
hsa-mir-494,31703
hsa-mir-495,31703
hsa-mir-654,31703
hsa-mir-99b,31703
hsa-mir-155,31703
hsa-mir-155,36462
hsa-mir-155,36314
hsa-mir-21,60750
hsa-mir-200b,31703
hsa-mir-148a,36314
hsa-mir-215,126941
hsa-mir-106b,5394
hsa-mir-132,5394
hsa-mir-193a,5394
hsa-mir-193b,5394
hsa-mir-195,5394
hsa-mir-210,5394
hsa-mir-452,5394
hsa-mir-455,5394
hsa-mir-500a,5394
hsa-mir-502,5394
hsa-mir-503,5394
hsa-mir-584,5394
hsa-mir-100,36314
hsa-mir-100,36314
hsa-mir-106b,36314
hsa-mir-106b,36314
hsa-mir-140,36314
hsa-mir-140,36314
hsa-mir-146a,36314
hsa-mir-146a,36314
hsa-mir-146b,36314
hsa-mir-146b,36314
hsa-mir-15b,36314
hsa-mir-15b,36314
hsa-mir-16-1,36314
hsa-mir-16-1,36314
hsa-mir-17,36314
hsa-mir-17,36314
hsa-mir-20b,36314
hsa-mir-20b,36314
hsa-mir-221,36314
hsa-mir-221,36314
hsa-mir-222,36314
hsa-mir-222,36314
hsa-mir-27a,36314
hsa-mir-27a,36314
hsa-mir-29a,36314
hsa-mir-29a,36314
hsa-mir-30a,36314
hsa-mir-30a,36314
hsa-mir-30b,36314
hsa-mir-30b,36314
hsa-mir-363,36314
hsa-mir-363,36314
hsa-mir-620,36314
hsa-mir-620,36314
hsa-mir-21,60750
hsa-mir-21,57347814
hsa-mir-296,3385
hsa-mir-296,2767
hsa-mir-296,31703
hsa-mir-296,241903
hsa-mir-221,657237
hsa-mir-29a,657237
hsa-mir-21,3385
hsa-mir-21,60750
hsa-mir-21,148124
hsa-mir-27a,36314
hsa-mir-186,2767
hsa-mir-21,5394
hsa-mir-27a,36314
hsa-mir-21,6253
hsa-mir-186,2767
hsa-mir-34a,36314
hsa-let-7a-1,5291
hsa-let-7b,5291
hsa-let-7d,5291
hsa-let-7i,5291
hsa-mir-1-1,5291
hsa-mir-10a,5291
hsa-mir-132,5291
hsa-mir-135b,5291
hsa-mir-140,5291
hsa-mir-148a,5291
hsa-mir-148b,5291
hsa-mir-150,5291
hsa-mir-155,5291
hsa-mir-15a,5291
hsa-mir-181c,5291
hsa-mir-181d,5291
hsa-mir-183,5291
hsa-mir-18b,5291
hsa-mir-21,5291
hsa-mir-210,5291
hsa-mir-212,5291
hsa-mir-27b,5291
hsa-mir-34c,5291
hsa-mir-9-1,5291
hsa-mir-96,5291
hsa-mir-200c,91820602
hsa-mir-200c,2767
hsa-mir-106b,2767
hsa-mir-148b,24978538
hsa-mir-193a,24978538
hsa-mir-380,24978538
hsa-mir-582,24978538
hsa-mir-605,24978538
hsa-mir-661,24978538
hsa-mir-744,24978538
hsa-mir-876,24978538
hsa-mir-892b,24978538
hsa-mir-935,24978538
hsa-mir-212,91820602
hsa-mir-15a,2733526
hsa-mir-16-1,2733526
hsa-mir-143,37542
hsa-mir-145,37542
hsa-mir-18a,37542
hsa-mir-27b,37542
hsa-mir-34b,37542
hsa-mir-378a,37542
hsa-mir-652,37542
hsa-mir-21,3385
hsa-mir-24-1,148124
hsa-mir-30d,148124
hsa-mir-200c,36314
hsa-mir-221,104741
hsa-mir-222,104741
hsa-mir-34a,3385
hsa-mir-27a,31703
hsa-mir-331,31703
hsa-mir-21,3385
hsa-mir-200c,3385
hsa-mir-200c,2767
hsa-mir-200c,31703
hsa-mir-200c,36314
hsa-let-7f-1,31703
hsa-let-7g,31703
hsa-mir-155,31703
hsa-mir-221,31703
hsa-mir-424,31703
hsa-mir-451a,31703
hsa-mir-563,31703
hsa-mir-98,31703
hsa-mir-21,44259
hsa-mir-342,2733526
hsa-mir-34a,2767
hsa-mir-34a,5746
hsa-mir-21,30323
hsa-mir-182,23725625
hsa-mir-143,148124
hsa-mir-328,4212
hsa-mir-519c,4212
hsa-mir-376c,2767
hsa-let-7c,30323
hsa-let-7c,5755
hsa-let-7c,5978
hsa-mir-100,30323
hsa-mir-100,5755
hsa-mir-100,5978
hsa-mir-126,30323
hsa-mir-126,5755
hsa-mir-126,5978
hsa-mir-126,30323
hsa-mir-126,5755
hsa-mir-126,5978
hsa-mir-141,30323
hsa-mir-141,5755
hsa-mir-141,5978
hsa-mir-199b,30323
hsa-mir-199b,5755
hsa-mir-199b,5978
hsa-mir-200c,30323
hsa-mir-200c,5755
hsa-mir-200c,5978
hsa-mir-203a,30323
hsa-mir-203a,5755
hsa-mir-203a,5978
hsa-mir-335,30323
hsa-mir-335,5755
hsa-mir-335,5978
hsa-mir-383,30323
hsa-mir-383,5755
hsa-mir-383,5978
hsa-mir-454,30323
hsa-mir-454,5755
hsa-mir-454,5978
hsa-mir-625,30323
hsa-mir-625,5755
hsa-mir-625,5978
hsa-mir-629,30323
hsa-mir-629,5755
hsa-mir-629,5978
hsa-mir-9-1,30323
hsa-mir-9-1,5755
hsa-mir-9-1,5978
hsa-mir-99a,30323
hsa-mir-99a,5755
hsa-mir-99a,5978
hsa-mir-20a,3385
hsa-mir-20a,5310940
hsa-mir-20a,452548
hsa-mir-148a,3385
hsa-mir-148a,3385
hsa-mir-148a,2767
hsa-mir-148a,2767
hsa-mir-145,3385
hsa-mir-145,2767
hsa-mir-145,31703
hsa-mir-200c,3385
hsa-mir-200c,2767
hsa-mir-200c,31703
hsa-mir-21,3385
hsa-mir-21,2767
hsa-mir-21,31703
hsa-mir-485,36462
hsa-mir-497,2767
hsa-mir-497,2767
hsa-mir-497,5978
hsa-mir-497,5978
hsa-mir-141,2767
hsa-mir-19a,2767
hsa-mir-200a,2767
hsa-mir-205,2767
hsa-mir-20a,2767
hsa-mir-20b,2767
hsa-mir-21,2767
hsa-mir-27a,2767
hsa-mir-193a,2767
hsa-let-7g,97226
hsa-mir-126,97226
hsa-mir-132,97226
hsa-mir-141,97226
hsa-mir-196b,97226
hsa-mir-200a,97226
hsa-mir-200b,97226
hsa-mir-200c,97226
hsa-mir-224,97226
hsa-mir-27a,97226
hsa-mir-31,97226
hsa-mir-338,97226
hsa-mir-365a,97226
hsa-mir-371a,97226
hsa-mir-372,97226
hsa-mir-373,97226
hsa-mir-424,97226
hsa-mir-429,97226
hsa-mir-452,97226
hsa-mir-7-1,97226
hsa-mir-98,97226
hsa-mir-99b,97226
hsa-mir-451a,2767
hsa-mir-125a,60750
hsa-mir-142,60750
hsa-mir-152,60750
hsa-mir-181c,60750
hsa-mir-204,60750
hsa-mir-27a,60750
hsa-mir-34a,60750
hsa-mir-424,60750
hsa-mir-449b,60750
hsa-mir-518b,60750
hsa-mir-9-1,60750
hsa-mir-203a,36314
hsa-mir-205,2767
hsa-mir-205,148124
hsa-mir-31,2767
hsa-mir-31,148124
hsa-mir-21,60750
hsa-mir-141,2767
hsa-mir-125a,148124
hsa-mir-126,148124
hsa-mir-126,148124
hsa-mir-141,148124
hsa-mir-141,148124
hsa-mir-149,148124
hsa-mir-149,148124
hsa-mir-151a,148124
hsa-mir-151a,148124
hsa-mir-16-1,148124
hsa-mir-16-1,148124
hsa-mir-190b,148124
hsa-mir-190b,148124
hsa-mir-195,148124
hsa-mir-195,148124
hsa-mir-203a,148124
hsa-mir-30a,148124
hsa-mir-30a,148124
hsa-mir-30d,148124
hsa-mir-30d,148124
hsa-mir-34a,148124
hsa-mir-34a,148124
hsa-mir-361,148124
hsa-mir-361,148124
hsa-mir-363,148124
hsa-mir-363,148124
hsa-mir-429,148124
hsa-mir-429,148124
hsa-mir-532,148124
hsa-mir-532,148124
hsa-mir-590,148124
hsa-mir-590,148124
hsa-mir-7-1,148124
hsa-mir-7-1,148124
hsa-mir-17,104842
hsa-mir-21,31703
hsa-mir-21,9903
hsa-mir-9-1,2578
hsa-mir-100,148124
hsa-mir-130a,148124
hsa-mir-181d,148124
hsa-mir-195,148124
hsa-mir-197,148124
hsa-mir-27a,3385
hsa-mir-27a,2767
hsa-mir-27a,31703
hsa-mir-27a,5978
hsa-mir-100,2767
hsa-mir-10b,2767
hsa-mir-10b,2767
hsa-mir-130b,2767
hsa-mir-145,2767
hsa-mir-146a,2767
hsa-mir-146a,2767
hsa-mir-192,2767
hsa-mir-193a,2767
hsa-mir-193b,2767
hsa-mir-205,2767
hsa-mir-205,2767
hsa-mir-21,2767
hsa-mir-221,2767
hsa-mir-296,2767
hsa-mir-302a,2767
hsa-mir-302b,2767
hsa-mir-302b,2767
hsa-mir-302d,2767
hsa-mir-335,2767
hsa-mir-335,2767
hsa-mir-34a,2767
hsa-mir-362,2767
hsa-mir-362,2767
hsa-mir-363,2767
hsa-mir-365a,2767
hsa-mir-371a,2767
hsa-mir-372,2767
hsa-mir-373,2767
hsa-mir-383,2767
hsa-mir-424,2767
hsa-mir-450b,2767
hsa-mir-455,2767
hsa-mir-484,2767
hsa-mir-489,2767
hsa-mir-517a,2767
hsa-mir-517b,2767
hsa-mir-517c,2767
hsa-mir-518b,2767
hsa-mir-518c,2767
hsa-mir-518d,2767
hsa-mir-518e,2767
hsa-mir-518f,2767
hsa-mir-519b,2767
hsa-mir-519c,2767
hsa-mir-519d,2767
hsa-mir-520b,2767
hsa-mir-520c,2767
hsa-mir-520f,2767
hsa-mir-520g,2767
hsa-mir-520h,2767
hsa-mir-522,2767
hsa-mir-523,2767
hsa-mir-524,2767
hsa-mir-525,2767
hsa-mir-526b,2767
hsa-mir-576,2767
hsa-mir-582,2767
hsa-mir-708,2767
hsa-mir-935,2767
hsa-mir-99a,2767
hsa-mir-22,36314
hsa-mir-451a,2733526
hsa-mir-21,2767
hsa-mir-34a,2767
hsa-mir-7-1,123631
hsa-mir-15b,2767
hsa-mir-200b,2767
hsa-let-7d,2767
hsa-let-7d,36314
hsa-mir-122,2767
hsa-mir-122,31703
hsa-mir-1228,2767
hsa-mir-1246,2767
hsa-mir-1470,2767
hsa-mir-149,2767
hsa-mir-1908,2767
hsa-mir-224,2767
hsa-mir-27b,2767
hsa-mir-34a,2767
hsa-mir-638,2767
hsa-mir-663a,2767
hsa-mir-122,31703
hsa-mir-122,5978
hsa-mir-32,6253
hsa-mir-21,31703
hsa-let-7b,2733526
hsa-let-7i,2733526
hsa-mir-149,126941
hsa-mir-149,126941
hsa-mir-193b,126941
hsa-mir-193b,126941
hsa-mir-210,126941
hsa-mir-210,126941
hsa-mir-224,126941
hsa-mir-224,126941
hsa-mir-27b,126941
hsa-mir-27b,126941
hsa-mir-320a,126941
hsa-mir-320a,126941
hsa-mir-361,126941
hsa-mir-361,126941
hsa-mir-365a,126941
hsa-mir-365a,126941
hsa-mir-455,126941
hsa-mir-455,126941
hsa-mir-615,126941
hsa-mir-615,126941
hsa-mir-193b,11228183
hsa-mir-135b,2767
hsa-mir-135b,31703
hsa-mir-141,2767
hsa-mir-141,31703
hsa-mir-182,2767
hsa-mir-182,31703
hsa-mir-183,2767
hsa-mir-183,31703
hsa-mir-200b,2767
hsa-mir-200b,31703
hsa-mir-210,2767
hsa-mir-210,31703
hsa-mir-27b,2767
hsa-mir-27b,31703
hsa-mir-30b,2767
hsa-mir-30b,31703
hsa-mir-30d,2767
